title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Interiors,0073526509,9780073526508,92.54,3.99,2,98.53
"A History of New Mexico, 4th Revised Edition",0826347843,9780826347848,33.11,3.99,2,39.1
Jazz Arranging,1880157608,9781880157602,22.5,3.99,2,28.49
"Chemistry: The Central Science, AP Edition",0132175088,9780132175081,44.55,3.99,2,50.54
American Popular Music,0199859116,9780199859115,16.2,3.99,2,22.19
Thinking Critically (Available Titles Aplia),0495908819,9780495908814,0.01,3.99,2,6.0
Exam 98-365 MTA Windows Server Administration Fundamentals,0470901829,9780470901823,9.98,3.99,2,15.97
The Relativity of Deviance,1483377342,9781483377346,31.89,3.99,2,37.88
"Planning an Applied Research Project in Hospitality, Tourism, and Sports",1118637224,9781118637227,19.85,3.99,2,25.84
Child Maltreatment: An Introduction (Volume 3),1452205795,9781452205793,74.21,3.99,2,80.2
Interior Design Materials and Specifications: Studio Instant Access,1501317598,9781501317590,74.9,3.99,2,80.89
What's That Sound?: An Introduction to Rock and Its History (Fourth Edition),0393937259,9780393937251,28.75,3.99,2,34.74
Barron's IB Math Studies,1438003358,9781438003351,5.74,3.99,2,11.73
Why People Die by Suicide,0674025490,9780674025493,8.37,3.99,2,14.36
Network+ Guide to Networks (MindTap Course List),1305090942,9781305090941,49.99,3.99,2,55.98
Pattern Cutting for Women's Tailored Jackets: Classic and Contemporary,0632054670,9780632054671,33.4,3.99,2,39.39
Who Needs a Road?: The Story of the Longest and Last Motor Journey Around the World,0964252155,9780964252158,2.98,3.99,2,8.97
"Black & Decker The Complete Guide to Roofing & Siding: Updated 3rd Edition - Choose, Install & Maintain Roofing & Siding Materials (Black & Decker Complete Guide)",158923717X,0052944019006,9.99,3.99,2,15.98
Progressive Sight Singing,0195178475,9780195178470,19.2,3.99,2,25.19
Building the Bonds of Attachment: Awakening Love in Deeply Traumatized Children,1442274131,9781442274136,37.6,3.99,2,43.59
Rock Music Styles: A History,0078025184,9780078025181,52.06,3.99,2,58.05
Jazz Styles (11th Edition),020503683X,9780205036837,63.74,3.99,2,69.73
Managing Suicide Risk in Primary Care,0826110711,9780826110718,45.0,3.99,2,50.99
"Red, White, and Black: The Peoples of Early North America (5th Edition)",013193550X,9780131935501,16.18,3.99,2,22.17
Networking Essentials: A CompTIA Network+ N10-007 Textbook (5th Edition) (Pearson IT Cybersecurity Curriculum (ITCC)),0789758741,9780789758743,56.99,3.99,2,62.98
Medical Spanish: Interviewing the Latino Patient - A Cross Cultural Perspective,0135725127,9780135725122,22.99,3.99,2,28.98
Clinical Interviewing,1119215587,9781119215585,65.38,3.99,2,71.37
Accessory Design,1563679264,9781563679261,N/A,N/A,N/A,N/A
Ethics in City Hall: Discussion and Analysis for Public Administration,076375532X,9780763755324,N/A,N/A,N/A,N/A
Modern Electrodynamics,0521896975,9780521896979,N/A,N/A,N/A,N/A
Dulcan's Textbook of Child and Adolescent Psychiatry,1585623237,9781585623235,103.0,3.99,2,108.99
"The Complete Idiot's Guide to Learning German, 4E",1615643141,9781615643141,15.99,3.99,2,21.98
Hospitality Information Systems and E-Commerce,0471478490,9780471478492,N/A,N/A,N/A,N/A
DESIGNING AND DRAWING TESSELLATIONS,0980219132,9780980219135,8.8,3.99,2,14.79
Child and Adolescent Psychiatry: A Companion to Dulcan's Textbook of Child and Adolescent Psychiatry,1585623539,9781585623532,23.15,3.99,2,29.14
The Phaidon Atlas of Contemporary World Architecture,0714843121,9780714843124,N/A,N/A,N/A,N/A
Elements of Crisis Intervention: Crisis and How to Respond to Them (HSE 225 Crisis Intervention),0495007811,9780495007814,61.14,3.99,2,67.13
"Textbook of Global Child Health, 2nd Edition",1581109628,9781581109627,123.74,3.99,2,129.73
"The Use of Data in School Counseling: Hatching Results for Students, Programs, and the Profession",1452290253,9781452290256,24.69,3.99,2,30.68
Complete Chemistry for Cambridge Secondary 1 Student Book: For Cambridge Checkpoint and beyond (CIE Checkpoint),0198390181,9780198390183,25.2,3.99,2,31.19
"Delmar's Standard Textbook of Electricity, 5th Edition",1111539154,9781111539153,47.95,3.99,2,53.94
Ultimate Spanish Advanced,1400020735,9781400020737,5.46,3.99,2,11.45
Visualizing Technology Complete (4th Edition),0133949575,9780133949575,5.29,3.99,2,11.28
Japanese Core Words and Phrases: Things You Can't Find in a Dictionary,1568364881,9781568364889,14.58,3.99,2,20.57
Hitler: Profiles in Power,0582437563,9780582437562,5.71,3.99,2,11.7
Geometry (My Path to Math (Paperback)),0778743586,9780778743583,5.99,3.99,2,11.98
Kaplan and Sadock's Concise Textbook of Child and Adolescent Psychiatry,0781793874,8580000823974,19.24,3.99,2,25.23
Electricity and Magnetism,1107014026,9781107014022,56.0,3.99,2,61.99
Substance Abuse Prevention: The Intersection of Science and Practice,0205341624,9780205341627,57.41,3.99,2,63.4
"Battered Women and Their Families: Intervention Strategies and Treatment Programs, Third Edition (Springer Series on Family Violence)",0826145922,9780826145925,20.0,3.99,2,25.99
Appreciative Inquiry: Foundations in Positive Organization Development,1588744728,9781588744722,N/A,N/A,N/A,N/A
Area (My Path to Math),0778767892,9780778767893,0.32,3.99,2,6.31
Musical Theatre: A Workbook,1137331623,9781137331625,28.01,3.99,2,34.0
Between the Acts (The Cambridge Edition of the Works of Virginia Woolf),0521847176,9780521847179,115.28,3.99,2,121.27
Introduction to Electrodynamics (3rd Edition),013805326X,9780138053260,13.12,3.99,2,19.11
Fonética y fonología espanolas,0471466492,9780471466499,10.13,3.99,2,16.12
"School Psychology for the 21st Century, Second Edition: Foundations and Practices",1609187520,9781609187521,52.0,3.99,2,57.99
Engineering Electromagnetic Fields and Waves,0471098795,9780471098799,12.49,3.99,2,18.48
Data Communications and Computer Networks: A Business User's Approach,1305116631,9781305116634,N/A,N/A,N/A,N/A
"Mohawk Frontier, Second Edition: The Dutch Community of Schenectady, New York, 1661-1710",1438427069,9781438427065,40.0,3.99,2,45.99
Essential Study Skills (MindTap Course List),1285430093,9781285430096,36.27,3.99,2,42.26
Mississippi: A History,1118755901,9781118755907,31.51,3.99,2,37.5
Light on the Path: A Christian Perspective on College Success (Textbook-specific CSFI),1439085528,9781439085523,7.25,3.99,2,13.24
A Guide to Crisis Intervention (MindTap Course List),1337566411,9781337566414,72.94,3.99,2,78.93
Electrodynamics of Continuous Media: Volume 8 (Course of Theoretical Physics S),0750626348,9780750626347,31.02,3.99,2,37.01
Administrative Assistant I(Passbooks) (Career Examination Passbooks),0837318483,9780837318486,N/A,N/A,N/A,N/A
Becoming a Master Student (MindTap Course List),128519389X,9781285193892,19.0,3.99,2,24.99
Under Pressure: Cooking Sous Vide (The Thomas Keller Library),1579653510,8601200635027,25.89,3.99,2,31.88
A Swell-Looking Babe,0679733116,9780679733119,76.1,3.99,2,82.09
These Fiery Frenchified Dames: Women and Political Culture in Early National Philadelphia (Early American Studies),0812217772,9780812217773,N/A,N/A,N/A,N/A
Washington Shadow (Peter Cotton),0719520932,9780719520938,22.26,3.99,2,28.25
"The Upholsterer's Pocket Reference Book: Materials, Measurements, Calculations",0946819718,9780946819713,N/A,N/A,N/A,N/A
"Project Managing E-Learning: A Handbook for Successful Design, Delivery and Management",0415772206,9780415772204,37.72,3.99,2,43.71
"Multiculturalism, Crime, and Criminal Justice",0190642637,9780190642631,153.77,3.99,2,159.76
Principles of Electronics,0130344060,9780130344069,39.36,3.99,2,45.35
"Crisis Intervention Strategies, 6th Edition",0495100269,9780495100263,2.77,3.99,2,8.76
"Child Development, Third Edition: A Practitioner's Guide (Clinical Practice with Children, Adolescents, and Families)",1606239090,9781606239094,44.7,3.99,2,50.69
"Interviewing Children and Adolescents, Second Edition: Skills and Strategies for Effective DSM-5 Diagnosis",1462526934,9781462526932,N/A,N/A,N/A,N/A
An Introduction to Quality Assurance in Health Care,0195158091,9780195158090,20.94,3.99,2,26.93
Systems of Psychotherapy: A Transtheoretical Analysis,0190880414,9780190880415,212.75,3.99,2,218.74
"At Risk Youth, 5th Edition",0840028598,9780840028594,17.61,3.99,2,23.6
"X-Force Omnibus, Vol. 1",0785165959,9780785165958,99.99,3.99,2,105.98
AAP Developmental and Behavioral Pediatrics,1581102747,9781581102741,27.75,3.99,2,33.74
Geometry problems and solutions from Mathematical Olympiads,0982771320,9780982771327,20.0,3.99,2,25.99
"Integrated Korean: Intermediate 2, 2nd edition (Klear Textbooks in Korean Language) (textbook) (Klear Textbook in Korean Language) (English and Korean Edition)",0824838130,9780824838133,21.83,3.99,2,27.82
Atlas of Hispanic-American History (Facts on File Library of American History),0816077363,9780816077366,7.63,3.99,2,13.62
The Voices of Marrakesh: A Record of a Visit,0714525804,9780714525808,8.52,3.99,2,14.51
Harmonic Function in Chromatic Music: A Renewed Dualist Theory and an Account of Its Precedents,0226318095,9780226318097,57.92,3.99,2,63.91
Hitler and Nazi Germany (6th Edition),0205695329,9780205695324,N/A,N/A,N/A,N/A
"Taking Sides: Clashing Views in United States History, Volume 1: The Colonial Period to Reconstruction (Taking Sides. Clashing Views in United States History(2 Vol Set))",1259217078,9781259217074,23.14,3.99,2,29.13
Dark North,0727865242,9780727865243,25.9,3.99,2,31.89
Slovak for You (Slovecina Pre Vas) (English and Slovak Edition),0865163316,9780865163317,16.89,3.99,2,22.88
"On Cooking: A Textbook of Culinary Fundamentals, 4th Edition",0131713272,9780131713277,10.33,3.99,2,16.32
Atlas Of The Civil War,0762423560,9780762423569,19.7,3.99,2,25.69
Hegel: An Intellectual Biography,0745617816,9780745617817,N/A,N/A,N/A,N/A
Counseling Strategies that Work! Evidence-based Interventions for School Counselors,0205445586,9780205445585,76.88,3.99,2,82.87
Professional Practice for Interior Designers,1118090799,9781118090794,45.57,3.99,2,51.56
Ethics: Theory and Practice (11th Edition),0133804054,9780133804058,40.28,3.99,2,46.27
Introduction to American Deaf Culture (Professional Perspectives On Deafness: Evidence and Applications),0199777543,9780199777549,35.91,3.99,2,41.9
The Return of Martin Guerre,0674766911,9780674766914,5.19,3.99,2,11.18
"Assessment of Autism Spectrum Disorder, Second Edition",1462533108,9781462533107,51.29,3.99,2,57.28
Frenchman's Creek,1402217102,9781402217104,13.45,3.99,2,19.44
Data Communications and Networking,0073376221,8601400052488,104.51,3.99,2,110.5
"The Punisher, Vol. 2",0785159207,9780785159209,70.0,3.99,2,75.99
The Dynamics of Fashion: Studio Access Card,1609015002,9781609015008,29.99,3.99,2,35.98
Topological Insulators and Topological Superconductors,069115175X,9780691151755,64.32,3.99,2,70.31
Heavenly Breakfast: An Essay on the Winter of Love,0917453336,9780917453335,5.2,3.99,2,11.19
Professional Sexual Ethics: A Holistic Ministry Approach,0800699432,9780800699437,N/A,N/A,N/A,N/A
The Art of Floral Design,0827386273,9780827386273,8.51,3.99,2,14.5
Delmar's Standard Textbook of Electricity (MindTap Course List),1285852702,9781285852706,106.92,3.99,2,112.91
A Writer's Reference,1319057446,9781319057442,N/A,N/A,N/A,N/A
Assessing Culturally and Linguistically Diverse Students: A Practical Guide (The Guilford Practical Intervention in the Schools Series),1593851413,9781593851415,9.99,3.99,2,15.98
The All-New Switch Book: The Complete Guide to LAN Switching Technology,0470287152,9780470287156,62.59,3.99,2,68.58
The Ethical Life: Fundamental Readings in Ethics and Contemporary Moral Problems,0190631317,9780190631314,38.8,3.99,2,44.79
The Lion and the Unicorn: Gladstone vs. Disraeli,0393349632,9780393349634,12.92,3.99,2,18.91
Engineering Magnetohydrodynamics (Dover Civil and Mechanical Engineering),0486450325,9780486450322,N/A,N/A,N/A,N/A
Friends and Strangers: The Making of a Creole Culture in Colonial Pennsylvania (Early American Studies),0812222032,9780812222036,14.56,3.99,2,20.55
"Parks and Plates: The Geology of Our National Parks, Monuments, and Seashores",0393924076,9780393924077,61.02,3.99,2,67.01
Wonder Woman: The Greatest Stories Ever Told,1401212166,9781401212162,3.99,3.99,2,9.98
Introduction to Recreation Services for People with Disabilities,1571678077,9781571678072,73.42,3.99,2,79.41
"American Music: A Panorama, 5th Concise Edition",1285446216,9781285446219,58.09,3.99,2,64.08
House of M: No More Mutants,0785138838,9780785138839,40.0,3.99,2,45.99
Child Abuse Medical Diagnosis & Management,1581102089,9781581102086,76.48,3.99,2,82.47
Stagger Lee,1582406073,9781582406077,2.94,3.99,2,8.93
Odds Against Tomorrow: A Novel,1250043646,9781250043641,3.2,3.99,2,9.19
The Development of Children,1429243287,0783324843736,32.84,3.99,2,38.83
"Mangos, Bananas, and Coconuts: A Cuban Love Story",1558850929,9781558850927,3.39,3.99,2,9.38
Discover Jazz,0136026370,9780136026372,23.93,3.99,2,29.92
Network Security Essentials: Applications and Standards (6th Edition),013452733X,9780134527338,56.56,3.99,2,62.55
Introduction to SQL: Mastering the Relational Database Language (4th Edition),0321305965,9780321305961,13.93,3.99,2,19.92
"Executive Skills in Children and Adolescents, Third Edition: A Practical Guide to Assessment and Intervention (The Guilford Practical Intervention in the Schools Series)",1462535313,9781462535316,39.27,3.99,2,45.26
Oxford Textbook of Palliative Medicine,0199656096,9780199656097,N/A,N/A,N/A,N/A
Managing Sport Facilities-3rd Edition,145046811X,9781450468114,20.49,3.99,2,26.48
Principles and Practice of Pediatric Sleep Medicine: Expert Consult - Online and Print,1455703184,9781455703180,53.27,3.99,2,59.26
Roanoke: The Abandoned Colony,0742552632,9780742552630,3.69,3.99,2,9.68
The Art of Reasoning: An Introduction to Logic and Critical Thinking (Fourth Edition),0393930785,9780393930788,62.95,3.99,2,68.94
Computer Networks (5th Edition),0132126958,8601300091266,84.78,3.99,2,90.77
Introduction to Recreation Services: Sustainability for a Changing World,1939476038,9781939476036,27.49,3.99,2,33.48
Business Data Communications and Networking,1118891686,9781118891681,51.4,3.99,2,57.39
"The Battered Woman Syndrome, Fourth Edition",0826170986,9780826170989,43.58,3.99,2,49.57
The Handbook for School Safety and Security: Best Practices and Procedures,0128005688,9780128005682,51.5,3.99,2,57.49
The Routledge Historical Atlas of Religion in America (Routledge Atlases of American History),0415921376,9780415921374,7.71,3.99,2,13.7
Lao Basics: An Introduction to the Lao Language (Audio CD Included) (Tuttle Basics),0804840997,9780804840996,9.78,3.99,2,15.77
"Brief Intervention for School Problems, Second Edition: Outcome-Informed Strategies (The Guilford School Practitioner Series)",1606239309,9781606239308,15.66,3.99,2,21.65
Now You See It,041525499X,9780415254991,9.67,3.99,2,15.66
Napoleon: A Symbol for an Age: A Brief History with Documents (The Bedford Series in Istory and Culture),0312431104,9780312431105,9.64,3.99,2,15.63
Deviance and Deviants: A Sociological Approach,1118604598,9781118604595,46.33,3.99,2,52.32
The Triumph of Reason - The Thinking Man's Guide to Adolf Hitler,190847677X,9781908476777,13.6,3.99,2,19.59
Becoming a Critical Thinker: A User Friendly Manual (6th Edition),0205063454,9780205063451,39.87,3.99,2,45.86
Semiconductor Physics And Devices: Basic Principles,0073529583,9780073529585,103.59,3.99,2,109.58
Crisis and Trauma: Developmental-Ecological Intervention (Crisis Intervention),0618373713,9780618373710,49.53,3.99,2,55.52
"Installing Football's Wishbone T Attack,",0134677129,9780134677125,45.99,3.99,2,51.98
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,47.99,3.99,2,53.98
"The Creation of the American Republic, 1776-1787",0807847232,9780807847237,10.24,3.99,2,16.23
Interpersonal Conflict,0073385131,9780073385136,N/A,N/A,N/A,N/A
